source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,29,8,""" (Neb. co.) + Minden (Montg. co.)",10k,Designation of dist 18 June 31,Springfield (Otsego co.),
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,30,4,Springfield (Otsego co.) + Stark (Neb. co.),9 July 1931,7 October 1931,4 Ohio,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,31,4,Ohio,9 July 1931,to take effect 10 Oct. 1931,4 Ohio,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,32,5,Springfield + Haven,1 July 1932,to take effect 1 Nov. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,33,1,Stark,4 June 1932,1 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,34,1,Haven + town 2k,4 May 1932,15 Aug. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,35,1,Stark,4 May 1932,15 Aug. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,36,4,Haven,4 May 1932,15 Aug. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,37,1,Stark,4 June 1932,15 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,38,5,Haven,4 June 1932,15 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,39,1,Stark,4 June 1932,15 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,40,1,Haven + Columbia,4 June 1932,15 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,41,1,Stark,4 June 1932,15 Dec. 1932,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,42,C.R.S.,dist. 8 Newport + Russia,Laid out 24 May 1934,Meeting held 18 June 1934,"C.R.S. 3 Newport, Russia",
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,43,U.F.S.,"3 Newport, 3 Norway, 7 Norway",Designation of dist 28 June 1934,"Norway, Ohio, Salisbury",,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,44,C.S.,"4 Ohio, 1 & 5 Ohio, 4 Salisbury",Designation of dist 28 June 1934,Webb and Deerfield,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,45,,"2,3,4 & 8 Ohio, 9 Ohio & Webb, 5, 6, 7, 9, 10, 11, 12 Russia, 15 Russia, Norway & Ohio, 10 Deerfield (Oneida Co.)",Designation of dist 28 June 1934,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,46,1,Russia + 3 Newport,20 Aug 1934,to take effect 1 Dec. 1934,C.R.S. 3 Newport,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,47,10,Oppenheim + 10 Oppenheim,12 June 1936,to take effect 15 Sept 1936,10 Oppenheim,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,48,7,Danube + Stark,15 July 1936,to take effect 15 Oct 1936,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,49,1,"Stark, Little Falls, Minden, Springfield",24 June 1937,to take effect 25 Sept 1937,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,50,5,"Little Falls, Gurnee, 3 Little Falls",24 June 1937,to take effect 25 Sept 1937,C.R.S. 1 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,51,1,Stark etc,24 June 1937,to take effect 25 Sept 1937,C.R.S. 1 Stark,
