source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,15,C.R.S.,Clymer,Laid out 10 Oct 1935,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,16,"1,2,5,6",Clymer,,,"1 Clymer, Harmony",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,17,4,Clymer & Harmony,Meeting held 21 Oct. 1936,,"and French Creek,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,18,"3,4,6,8",French Creek,,,Chautauqua Co.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,19,5,French Creek & Clymer,Designation of dist. 28 Oct. 1936,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,20,C.R.S.,Sherman,,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,21,"1,2,4,6",Sherman,,,"1 Sherman, Chautauqua,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,22,3,"Sherman, Clymer & No. Harmony",,,"Mina, Ripley, Westfield,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,23,7,Sherman & Mina,,,"Clymer, No. Harmony",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,24,10,Chautauqua,,,"or French Creek,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,25,13,Chautauqua & Sherman,,,Chautauqua Co.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,26,6,Mina,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,27,"2,4",Mina & Sherman,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,28,9,"Mina, Sherman, French Creek & Clymer",,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,29,10,Ripley,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,30,12,Westfield,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,31,2,Westfield & Sherman,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,32,8,Westfield & Ripley,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,33,C.R.S.,Ellery,Laid out 20 Oct. 1937,* redesignated effective 10/19/41,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,34,"1,2,3,5,6,7,9,11",Ellery,Meeting held 16 Nov. 1937,,"1 Ellery, Ellicott, &",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,35,13,Ellery & Ellicott,Designation of dist. 30 Nov. 1937,,Chautauqua Co.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,36,9,Ellery & Ellicott,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,37,2,Ellicott,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,38,9,Ellicott & Ellery,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,39,,Stockton & Ellery,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,40,C.R.S.,Chautauqua & No. Harmony,Laid out 10 June 1938,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,41,3,Chautauqua,Meeting held 27 June 1938,,2 Chautauqua,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,42,4,Chautauqua,Designation of dist. 20 July 1938,,or North Harmony,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,43,"2,5,7,8",Chautauqua & No. Harmony,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,44,4,No. Harmony & Chautauqua,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,45,C.R.S.,Chautauqua,Laid out 10 June 1938,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,46,1,Chautauqua,Meeting held 29 June 1938,,"1 Chautauqua,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,47,"6,7,11,12,13,18,19",Chautauqua,Designation of dist. 19 July 1938,,"Stockton, Westfield,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,48,"2,7,14",Chautauqua & Stockton,,,Portland & Ellery,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,49,5,"Chautauqua, Westfield & Portland",,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,50,"8,9,20",Chautauqua & Portland,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,51,16,"Chautauqua, Stockton, Portland",,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,52,9,Chautauqua & Ellery,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,53,C.R.S.,Portland,Laid out 5 August 1938,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,54,6,Portland,Meeting held 24 Aug. 1938,,"1 Portland, Stockton",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,55,"1,2,4,5,7,8,9,10",Portland,Designation of dist. 30 Aug. 1938,,and Pomfret,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,56,11,Portland & Stockton,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,57,"3,10,13",Pomfret,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,58,15,Pomfret & Portland,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,59,C.R.S.,Harmony,Laid out 16 Sept 1938,,C.R.S.,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,60,2,Harmony,Meeting held 30 Sept 1938,,"1 Harmony,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,61,6,Harmony & No. Harmony,Designation of dist. 30 Sept 1938,,"North Harmony,",
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,62,"4,6,7,8,9",Harmony,,,Sherman & Clymer,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,63,"10,2",Harmony & No. Harmony,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,64,6,No. Harmony,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,65,7,No. Harmony & Sherman,,,,
District-Consolidation-Data_100-116.pdf,17,Chautauqua,unknown,66,8,Clymer & Harmony,,,,
