source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,25,1,"Broadalbin, Fulton Co. & Galway, Saratoga Co.",Laid out 17 June 1929 Meeting held 3 July 1929 Desig. of dist 20 July 1929,"11-46,693 - 1K 6-312,672 - 4K","Perth, Johnston, Broadalbin, Mayfield Fulton Co., Town of Amsterdam - Mohler, Town of Galway - Saratoga Co.",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,26,10,"Amsterdam, Mohler Co. & Perth, Fulton Co.",Laid out 17 June 1929 Meeting held 3 July 1929 Desig. of dist 20 July 1929,"11-46,693 - 1K 6-312,672 - 4K","Perth, Johnston, Broadalbin, Mayfield Fulton Co., Town of Amsterdam - Mohler, Town of Galway - Saratoga Co.",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,27,11,Mayfield & Broadalbin,1 August 1929,"11-46,693 - 1K 6-312,672 - 4K",6 Mayfield,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,28,6,Mayfield,1 August 1929,"11-46,693 - 1K 6-312,672 - 4K",6 Mayfield,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,29,3,Broadalbin & Mayfield,C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"1 Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,30,"2,6",Broadalbin,C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,31,"3,4,5",Broadalbin (Fulton Co.) & Providence (Sar. Co.),C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,32,2,Mayfield & Broadalbin,C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,33,10,Mayfield & Perth,C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,34,3,Broadalbin & Galway,C.R.S. Laid out 22 April 1930 Meeting held 5 May 1930 Designation of dist 7 June 1930,,"Broadalbin Mayfield & Perth, Fulton Co. and Providence (Saratoga)",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,35,4,Providence (Sar. Co.),4 May 1931 to take effect 1 Aug. 1931,,6 Northampton,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,36,6,Northampton,4 May 1931 to take effect 1 Aug. 1931,,6 Northampton,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,37,"1,2",Bleeker,28 April 1932 to take effect 28 Jul 1932,,2 Bleeker C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,38,6,"Northampton, Broadalbin, Edinburgh & Providence",28 April 1932 to take effect 28 Jul 1932,,1 Broadalbin C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,39,1,Broadalbin etc.,1 May 1935 to take effect 1 Aug. 1935,,1 Mayfield,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,40,6,"Mayfield, Broadalbin & Northampton",Laid out 29 May 1937 Meeting held 15 June 1937 Designation of dist 23 June 1937,,"Broadalbin, Northampton & Johnston",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,41,"4,6,7,8,13",Mayfield,Laid out 29 May 1937 Meeting held 15 June 1937 Designation of dist 23 June 1937,,"Broadalbin, Northampton & Johnston",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,42,9,Mayfield & Northampton,Laid out 29 May 1937 Meeting held 15 June 1937 Designation of dist 23 June 1937,,"Broadalbin, Northampton & Johnston",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,43,"14,15",Mayfield & Johnston,Laid out 29 May 1937 Meeting held 15 June 1937 Designation of dist 23 June 1937,,"Broadalbin, Northampton & Johnston",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,44,"14,15",Johnston & Mayfield,Laid out 29 May 1937 Meeting held 15 June 1937 Designation of dist 23 June 1937,,"Broadalbin, Northampton & Johnston",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,45,"1,10",Oppenheim,17 May 1938 to take effect 16 August 1938,,10 Oppenheim C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,46,"8,9,10,11,13,14,16",Oppenheim,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"1 Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,47,"5,6",Oppenheim & St. Johnsville,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,48,7,Oppenheim & Manheim,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,49,4,Ephratah,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,50,2,Ephratah & Stratford,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,51,3,Ephratah & Oppenheim,Laid out 9 January 1939 Meeting held 1 March 1939 Designation of dist 21 March 1939,,"Oppenheim, Ephratah",
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,52,4,Salisbury (Herkimer Co.),5 Nov. 1941 to take effect 10 Feb. 1941,,1 Stratford C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,53,1,Stratford,5 Nov. 1941 to take effect 10 Feb. 1941,,1 Stratford C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,54,9,Salisbury (Herkimer Co.),16 Feb. 1942,30 June 1942,1 Stratford C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,55,1,Stratford,16 Feb. 1942,30 June 1942,1 Stratford C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,56,4,Oppenheim,11 May 1942,15 Aug. 1942,1 Oppenheim C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,57,1,Oppenheim,11 May 1942,15 Aug. 1942,1 Oppenheim C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,58,1,Aenon (Hamilton Co.),11 May 1942,15 Aug. 1942,1 Northampton C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,59,1,Meadowport,11 May 1942,15 Aug. 1942,1 Broadalbin C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,60,10,Broadalbin,11 May 1942,15 Aug. 1942,1 Broadalbin C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,61,1,Broadalbin,11 May 1942,15 Aug. 1942,1 Broadalbin C.R.S,
District-Consolidation-Data_100-116.pdf,61,Fulton,consolidated_districts,62,13,Caroga & Johnston (May 29 1945),"Effective October 1, 1945","September 1, 1948",1 Caroga,
